stop_id,stop_name                                                       ,stop_lat  ,stop_lon
14962  ,61st Ave SW & SW Admiral Way                                    ,47.5760269,-122.410835
14963  ,SW Admiral Way & 60th Ave SW                                    ,47.5758171,-122.409019
14970  ,SW Admiral Way & 59th Ave SW                                    ,47.5760727,-122.407791
14980  ,SW Admiral Way & 57th Ave SW                                    ,47.577034 ,-122.405182
150    ,1st Ave & Yesler Way                                            ,47.6022072,-122.334076
1500   ,S Jackson St & 8th Ave S                                        ,47.5992546,-122.322327
15000  ,SW Admiral Way & SW Stevens St                                  ,47.5785828,-122.400917
15002  ,SW Admiral Way & 51st Ave SW                                    ,47.5791893,-122.396996
15030  ,SW Admiral Way & SW Lander St                                   ,47.5795288,-122.393799
15040  ,SW Admiral Way & 47th Ave SW                                    ,47.5811577,-122.391571
15050  ,SW Admiral Way & 45th Ave SW                                    ,47.5811424,-122.388924
15060  ,SW Admiral Way & California Ave SW                              ,47.5811234,-122.386177
15070  ,SW Admiral Way & 41st Ave SW                                    ,47.5811119,-122.38398
15080  ,SW Admiral Way & 39th Ave SW                                    ,47.5810432,-122.38092
15090  ,SW Admiral Way & Belvidere Ave SW                               ,47.5810242,-122.378922
1510   ,S Jackson St & Maynard Ave S                                    ,47.5992622,-122.325455
15100  ,SW Admiral Way & SW Olga St                                     ,47.5802498,-122.376793
15120  ,SW Admiral Way & SW City View St                                ,47.573616 ,-122.373352
15140  ,SW Spokane St & 26th Ave SW                                     ,47.5712929,-122.365234
15145  ,SW Spokane St & Chelan Ave SW                                   ,47.5712662,-122.362396
15190  ,1st Ave S & S Spokane St                                        ,47.5725441,-122.333992
15205  ,1st Ave S & S Hanford St                                        ,47.5759239,-122.334106
15230  ,1st Ave S & S Lander St                                         ,47.5796852,-122.334106
1530   ,S Jackson St & 5th Ave S                                        ,47.5992661,-122.328384
1535   ,S Jackson St & Occidental Ave S                                 ,47.5992699,-122.332436
15380  ,1st Ave S & S Lander St                                         ,47.5792503,-122.334312
15395  ,1st Ave S & S Hanford St                                        ,47.5757599,-122.334312
1540   ,James St & 5th Ave                                              ,47.603817 ,-122.329102
15451  ,SW Spokane St & Chelan Ave SW                                   ,47.5717125,-122.363312
15460  ,SW Spokane St & 26th Ave SW                                     ,47.5717125,-122.365318
15480  ,SW Admiral Way & SW City View St                                ,47.5740433,-122.373474
1550   ,James St & 4th Ave                                              ,47.6030807,-122.330864
15500  ,SW Admiral Way & SW Olga St                                     ,47.5801315,-122.376564
1551   ,S Jackson St & Occidental Ave Walk                              ,47.5992737,-122.333282
1552   ,S Jackson St & Occidental Ave S                                 ,47.5991402,-122.33326
15521  ,SW Admiral Way & 38th Ave SW                                    ,47.5812531,-122.380684
15532  ,SW Admiral Way & 41st Ave SW                                    ,47.5812454,-122.384743
15540  ,SW Admiral Way & California Ave SW                              ,47.5812683,-122.386871
15560  ,SW Admiral Way & 46th Ave SW                                    ,47.5812988,-122.391045
15570  ,SW Admiral Way & SW Waite St                                    ,47.5810471,-122.392273
15580  ,SW Admiral Way & 49th Ave SW                                    ,47.5798187,-122.393707
15588  ,SW Admiral Way & 51st Ave SW                                    ,47.5793343,-122.397163
1560   ,James St & 3rd Ave                                              ,47.602932 ,-122.330826
15610  ,SW Admiral Way & SW Lander St                                   ,47.5788994,-122.400673
15630  ,SW Admiral Way & 57th Ave SW                                    ,47.5771675,-122.405319
15640  ,SW Admiral Way & 59th Ave SW                                    ,47.5761108,-122.408051
15650  ,SW Admiral Way & 61st Ave SW                                    ,47.5759735,-122.41066
15651  ,63rd Ave SW & SW Admiral Way                                    ,47.5762405,-122.413239
15652  ,63rd Ave SW & Alki Ave SW                                       ,47.5782089,-122.413185
1570   ,James St & 5th Ave                                              ,47.6037865,-122.328789
1580   ,Marion St & 2nd Ave                                             ,47.6045341,-122.334076
1590   ,Marion St & 4th Ave                                             ,47.6054611,-122.331863
1600   ,6th Ave & Marion St                                             ,47.6065712,-122.33017
1610   ,Prefontaine Pl S & Yesler Way                                   ,47.6017303,-122.330116
16100  ,Aurora Village Transit Center - Bay 10                          ,47.7742462,-122.342407
16101  ,Aurora Village Transit Center - Bay 1                           ,47.7744789,-122.341988
16102  ,Aurora Village Transit Center - Bay 2                           ,47.7744827,-122.3414
16103  ,Aurora Village Transit Center - Bay 3                           ,47.7744789,-122.340836
16104  ,Aurora Village Transit Center - Bay 4                           ,47.7743683,-122.341988
16106  ,Aurora Village Transit Center - Bay 6                           ,47.7743721,-122.341034
16112  ,Aurora Village Transit Center - Bay 12                          ,47.77425  ,-122.341301
16120  ,Aurora Ave N & N 200th St                                       ,47.7748833,-122.345947
16132  ,N 192nd St & Aurora Ave N                                       ,47.7677193,-122.346535
16140  ,Meridian Ave N & N 203rd St                                     ,47.7756462,-122.335388
16160  ,Meridian Ave N & N 198th St                                     ,47.7721138,-122.33532
16170  ,Meridian Ave N & N 194th St                                     ,47.7698402,-122.335266
16180  ,Meridian Ave N & N 190th St                                     ,47.7666931,-122.335197
1619   ,Westlake Ave & Virginia St                                      ,47.6148643,-122.33786
16190  ,Meridian Ave N & N 188th St                                     ,47.7653694,-122.335167
16200  ,Meridian Ave N & N 185th St                                     ,47.7629204,-122.335114
16210  ,Meridian Ave N & N 183rd St                                     ,47.7615395,-122.335091
16220  ,Meridian Ave N & N 180th St                                     ,47.7593842,-122.33503
16230  ,Meridian Ave N & N 178th St                                     ,47.7575531,-122.334991
16240  ,Meridian Ave N & N 175th St                                     ,47.7556343,-122.334938
16250  ,Meridian Ave N & N 170th St                                     ,47.7525482,-122.334885
16260  ,Meridian Ave N & N 167th St                                     ,47.750267 ,-122.334831
16270  ,Meridian Ave N & N 165th St                                     ,47.7484436,-122.334801
16280  ,Meridian Ave N & N 163rd St                                     ,47.7466393,-122.334747
16290  ,Meridian Ave N & N 160th St                                     ,47.7448349,-122.334694
1630   ,Westlake Ave & Olive Way                                        ,47.6132812,-122.337547
16300  ,Meridian Ave N & N 158th St                                     ,47.7434006,-122.334648
